YEAR,GENDER,RACE,AGE_GROUP,COUNTY,Violent Crimes,Property Crime,Drug Offenses,Sex Offenses,All Other Offenses,Female Total,Male Total,State Total
2020,Male,Hispanic,70 and over,Imperial County,0,0,0,0,0,0,6,0
2020,Male,Hispanic,70 and over,Kern County,3,0,0,0,1,4,19,0
2020,Male,Hispanic,70 and over,Kings County,0,0,0,2,1,3,10,0
2020,Male,Hispanic,70 and over,Lake County,1,0,0,1,0,2,0,0
2020,Male,Hispanic,70 and over,Los Angeles County,41,3,3,15,15,77,176,0
2020,Male,Hispanic,70 and over,Madera County,0,0,0,1,0,1,12,0
2020,Male,Hispanic,70 and over,Marin County,0,1,0,0,0,1,2,0
2020,Male,Hispanic,70 and over,Mendocino County,0,0,0,0,0,0,7,0
2020,Male,Hispanic,70 and over,Merced County,2,0,0,0,0,2,5,0
2020,Male,Hispanic,70 and over,Monterey County,0,0,0,2,4,6,7,0
2020,Male,Hispanic,70 and over,Napa County,0,0,0,0,0,0,1,0
2020,Male,Hispanic,70 and over,Nevada County,0,0,0,0,0,0,0,0
2020,Male,Hispanic,70 and over,Orange County,4,0,2,3,0,9,34,0
2020,Male,Hispanic,70 and over,Placer County,0,0,0,0,0,0,2,0
2020,Male,Hispanic,70 and over,Plumas County,0,0,0,0,0,0,1,0
2020,Male,Hispanic,70 and over,Riverside County,5,0,0,5,1,11,25,0
2020,Male,Hispanic,70 and over,Sacramento County,2,0,0,0,0,2,8,0
2020,Male,Hispanic,70 and over,San Bernardino County,7,0,2,4,2,15,22,0
2020,Male,Hispanic,70 and over,San Diego County,5,1,1,0,3,10,49,0
2020,Male,Hispanic,70 and over,San Joaquin County,6,1,0,0,1,8,14,0
2020,Male,Hispanic,70 and over,San Luis Obispo County,1,0,0,1,0,2,17,0
2020,Male,Hispanic,70 and over,San Mateo County,2,0,0,1,1,4,8,0
2020,Male,Hispanic,70 and over,Santa Barbara County,0,1,1,0,1,3,13,0
2020,Male,Hispanic,70 and over,Santa Clara County,7,0,2,1,1,11,25,0
2020,Male,Hispanic,70 and over,Santa Cruz County,1,0,0,1,0,2,8,0
2020,Male,Hispanic,70 and over,Shasta County,0,0,0,0,0,0,1,0
2020,Male,Hispanic,70 and over,Siskiyou County,0,0,0,0,0,0,2,0
2020,Male,Hispanic,70 and over,Solano County,1,0,0,0,0,1,2,0
2020,Male,Hispanic,70 and over,Sonoma County,3,0,0,0,0,3,9,0
2020,Male,Hispanic,70 and over,Stanislaus County,1,0,0,0,1,2,14,0
2020,Male,Hispanic,70 and over,Sutter County,0,0,0,0,0,0,2,0
2020,Male,Hispanic,70 and over,Tehama County,0,0,0,0,0,0,0,0
2020,Male,Hispanic,70 and over,Tulare County,4,0,1,0,2,7,22,0
2020,Male,Hispanic,70 and over,Tuolumne County,0,0,0,0,1,1,2,0
2020,Male,Hispanic,70 and over,Ventura County,6,0,0,0,0,6,18,0
2020,Male,Other,Under 18,Alameda County,13,15,1,0,3,32,34,0
2020,Male,Other,Under 18,Butte County,2,0,1,0,0,3,2,0
2020,Male,Other,Under 18,Calaveras County,1,0,1,0,0,2,2,0
2020,Male,Other,Under 18,Colusa County,0,0,0,0,0,0,0,0
2020,Male,Other,Under 18,Contra Costa County,5,9,0,0,1,15,9,0
2020,Male,Other,Under 18,Del Norte County,0,0,0,0,0,0,1,0
2020,Male,Other,Under 18,El Dorado County,0,0,1,0,0,1,1,0
2020,Male,Other,Under 18,Fresno County,7,3,1,0,8,19,24,0
2020,Male,Other,Under 18,Humboldt County,0,0,0,0,1,1,1,1
2020,Male,Other,Under 18,Imperial County,0,0,0,0,1,1,3,0
2020,Male,Other,Under 18,Inyo County,0,0,0,0,0,0,1,0
2020,Male,Other,Under 18,Kern County,5,4,0,0,2,11,29,0
2020,Male,Other,Under 18,Kings County,1,0,0,0,1,2,2,3
2020,Male,Other,Under 18,Lake County,1,1,0,0,0,2,6,0
2020,Male,Other,Under 18,Lassen County,2,0,0,0,0,2,1,0
2020,Male,Other,Under 18,Los Angeles County,26,16,3,6,17,68,68,4
2020,Male,Other,Under 18,Madera County,1,0,0,0,0,1,2,0
2020,Male,Other,Under 18,Marin County,0,0,0,0,1,1,2,0
2020,Male,Other,Under 18,Mendocino County,1,3,0,0,1,5,2,0
2020,Male,Other,Under 18,Merced County,2,1,0,0,1,4,2,8
2020,Male,Other,Under 18,Mono County,1,0,0,0,0,1,0,0
2020,Male,Other,Under 18,Monterey County,0,0,0,0,1,1,8,0
2020,Male,Other,Under 18,Napa County,0,0,0,0,0,0,1,0
2020,Male,Other,Under 18,Nevada County,0,0,0,1,2,3,1,0
2020,Male,Other,Under 18,Orange County,11,10,0,2,5,28,45,5
2020,Male,Other,Under 18,Placer County,4,1,0,1,1,7,5,0
2020,Male,Other,Under 18,Plumas County,0,0,0,0,0,0,1,0
2020,Male,Other,Under 18,Riverside County,7,0,2,0,0,9,8,0
2020,Male,Other,Under 18,Sacramento County,9,13,1,1,13,37,35,3
2020,Male,Other,Under 18,San Bernardino County,8,3,0,1,3,15,12,1
2020,Male,Other,Under 18,San Diego County,10,11,1,1,8,31,38,14
2020,Male,Other,Under 18,San Francisco County,6,7,13,0,56,82,39,0
2020,Male,Other,Under 18,San Joaquin County,15,1,2,2,8,28,10,0
2020,Male,Other,Under 18,San Luis Obispo County,0,3,0,0,0,3,3,0
2020,Male,Other,Under 18,San Mateo County,9,10,0,0,8,27,18,2
2020,Male,Other,Under 18,Santa Barbara County,2,1,0,1,2,6,19,0
2020,Male,Other,Under 18,Santa Clara County,19,10,3,5,6,43,49,5
2020,Male,Other,Under 18,Santa Cruz County,0,0,0,0,0,0,10,0
2020,Male,Other,Under 18,Shasta County,0,0,0,0,0,0,1,0
2020,Male,Other,Under 18,Siskiyou County,1,1,0,0,1,3,4,0
2020,Male,Other,Under 18,Solano County,4,0,0,0,3,7,8,0
2020,Male,Other,Under 18,Sonoma County,3,1,0,0,2,6,7,1
2020,Male,Other,Under 18,Stanislaus County,2,1,0,0,0,3,12,0
2020,Male,Other,Under 18,Sutter County,1,0,0,0,0,1,1,0
2020,Male,Other,Under 18,Tehama County,0,0,0,0,0,0,2,0
2020,Male,Other,Under 18,Tulare County,5,3,1,0,3,12,14,2
2020,Male,Other,Under 18,Tuolumne County,0,1,0,0,0,1,2,0
2020,Male,Other,Under 18,Ventura County,2,0,0,0,1,3,10,0
2020,Male,Other,Under 18,Yolo County,0,0,0,1,0,1,1,0
2020,Male,Other,Under 18,Yuba County,0,1,0,0,0,1,3,0
2020,Male,Other,18 to 19,Alameda County,10,16,2,0,12,40,41,0
2020,Male,Other,18 to 19,Amador County,0,0,0,0,0,0,1,0
2020,Male,Other,18 to 19,Butte County,3,1,0,0,2,6,8,0
2020,Male,Other,18 to 19,Calaveras County,1,0,0,0,0,1,0,0
2020,Male,Other,18 to 19,Colusa County,0,0,0,0,0,0,1,0
2020,Male,Other,18 to 19,Contra Costa County,4,2,0,0,7,13,8,0
2020,Male,Other,18 to 19,Del Norte County,0,0,0,0,0,0,6,0
2020,Male,Other,18 to 19,El Dorado County,0,0,0,0,0,0,0,0
2020,Male,Other,18 to 19,Fresno County,3,2,0,0,1,6,28,0
2020,Male,Other,18 to 19,Glenn County,0,0,0,0,1,1,0,0
2020,Male,Other,18 to 19,Humboldt County,2,0,0,0,2,4,10,0
2020,Male,Other,18 to 19,Imperial County,0,0,1,0,2,3,2,0
2020,Male,Other,18 to 19,Inyo County,1,1,0,0,2,4,4,0
2020,Male,Other,18 to 19,Kern County,4,4,1,1,1,11,33,0
2020,Male,Other,18 to 19,Kings County,2,0,1,1,2,6,7,0
2020,Male,Other,18 to 19,Lake County,2,0,0,0,1,3,8,0
2020,Male,Other,18 to 19,Lassen County,1,0,0,0,0,1,1,0
2020,Male,Other,18 to 19,Los Angeles County,26,24,5,2,25,82,131,0
2020,Male,Other,18 to 19,Madera County,0,0,0,0,0,0,3,0
2020,Male,Other,18 to 19,Marin County,0,0,3,0,2,5,4,0
2020,Male,Other,18 to 19,Mariposa County,0,0,0,0,0,0,2,0
2020,Male,Other,18 to 19,Mendocino County,0,0,0,0,1,1,4,0
2020,Male,Other,18 to 19,Merced County,2,0,0,0,2,4,6,0
2020,Male,Other,18 to 19,Mono County,1,0,0,0,1,2,1,0
2020,Male,Other,18 to 19,Monterey County,0,0,0,0,2,2,7,0
2020,Male,Other,18 to 19,Napa County,0,0,0,0,0,0,1,0
2020,Male,Other,18 to 19,Nevada County,0,0,0,0,0,0,1,0
2020,Male,Other,18 to 19,Orange County,14,8,3,0,14,39,86,0
2020,Male,Other,18 to 19,Placer County,1,0,0,0,2,3,5,0
2020,Male,Other,18 to 19,Plumas County,0,0,0,0,0,0,0,0
2020,Male,Other,18 to 19,Riverside County,5,1,1,0,6,13,15,0
2020,Male,Other,18 to 19,Sacramento County,3,4,3,0,5,15,34,0
2020,Male,Other,18 to 19,San Benito County,1,0,0,0,0,1,0,0
2020,Male,Other,18 to 19,San Bernardino County,8,5,1,1,4,19,22,0
2020,Male,Other,18 to 19,San Diego County,10,7,5,0,5,27,49,0
2020,Male,Other,18 to 19,San Francisco County,6,7,14,0,16,43,18,0
2020,Male,Other,18 to 19,San Joaquin County,9,2,0,1,12,24,15,0
2020,Male,Other,18 to 19,San Luis Obispo County,1,0,0,0,0,1,8,0
2020,Male,Other,18 to 19,San Mateo County,7,0,1,1,5,14,24,0
2020,Male,Other,18 to 19,Santa Barbara County,1,1,2,1,0,5,27,0
2020,Male,Other,18 to 19,Santa Clara County,10,8,3,0,0,21,52,0
2020,Male,Other,18 to 19,Santa Cruz County,1,0,0,0,1,2,18,0
2020,Male,Other,18 to 19,Shasta County,2,1,0,0,0,3,3,0
2020,Male,Other,18 to 19,Siskiyou County,0,0,0,0,0,0,2,0
2020,Male,Other,18 to 19,Solano County,0,1,0,1,1,3,12,0
2020,Male,Other,18 to 19,Sonoma County,1,0,0,0,1,2,6,0
2020,Male,Other,18 to 19,Stanislaus County,4,1,0,0,2,7,19,0
2020,Male,Other,18 to 19,Sutter County,0,2,0,1,0,3,3,0
2020,Male,Other,18 to 19,Tehama County,0,0,0,0,0,0,1,0
2020,Male,Other,18 to 19,Trinity County,0,0,0,0,0,0,1,0
2020,Male,Other,18 to 19,Tulare County,3,7,2,0,4,16,22,0
2020,Male,Other,18 to 19,Tuolumne County,0,0,0,0,0,0,2,0
2020,Male,Other,18 to 19,Ventura County,2,1,1,1,1,6,13,0
2020,Male,Other,18 to 19,Yolo County,1,1,0,0,0,2,2,0
2020,Male,Other,18 to 19,Yuba County,1,0,0,0,0,1,0,0
2020,Male,Other,20 to 29,Alameda County,82,66,7,1,62,218,451,0
2020,Male,Other,20 to 29,Alpine County,1,0,0,0,0,1,1,0
2020,Male,Other,20 to 29,Amador County,2,1,0,0,3,6,5,0
2020,Male,Other,20 to 29,Butte County,14,3,5,0,16,38,57,0
2020,Male,Other,20 to 29,Calaveras County,3,1,1,0,1,6,9,0
2020,Male,Other,20 to 29,Colusa County,0,0,0,0,2,2,11,0
2020,Male,Other,20 to 29,Contra Costa County,39,32,12,2,32,117,148,0
2020,Male,Other,20 to 29,Del Norte County,9,2,0,0,4,15,40,0
2020,Male,Other,20 to 29,El Dorado County,6,1,2,0,6,15,31,0
2020,Male,Other,20 to 29,Fresno County,52,18,9,4,42,125,252,0
2020,Male,Other,20 to 29,Glenn County,1,0,0,0,1,2,15,0
2020,Male,Other,20 to 29,Humboldt County,17,7,4,1,19,48,103,0
2020,Male,Other,20 to 29,Imperial County,5,1,1,0,0,7,6,0
2020,Male,Other,20 to 29,Inyo County,9,3,1,0,13,26,50,0
2020,Male,Other,20 to 29,Kern County,7,17,7,3,13,47,337,0
2020,Male,Other,20 to 29,Kings County,10,2,0,0,16,28,49,0
2020,Male,Other,20 to 29,Lake County,8,3,1,0,3,15,26,0
2020,Male,Other,20 to 29,Lassen County,4,0,0,0,1,5,16,0
2020,Male,Other,20 to 29,Los Angeles County,250,138,60,9,162,619,1250,0
2020,Male,Other,20 to 29,Madera County,6,0,1,0,5,12,21,0
2020,Male,Other,20 to 29,Marin County,2,3,0,0,3,8,30,0
2020,Male,Other,20 to 29,Mariposa County,3,0,0,0,0,3,5,0
2020,Male,Other,20 to 29,Mendocino County,11,4,3,0,13,31,37,0
2020,Male,Other,20 to 29,Merced County,6,5,1,0,9,21,34,0
2020,Male,Other,20 to 29,Modoc County,5,0,0,0,1,6,11,0
2020,Male,Other,20 to 29,Mono County,3,0,0,0,1,4,6,0
2020,Male,Other,20 to 29,Monterey County,4,1,3,0,5,13,54,0
2020,Male,Other,20 to 29,Napa County,7,2,1,0,1,11,29,0
2020,Male,Other,20 to 29,Nevada County,1,1,0,0,1,3,3,0
2020,Male,Other,20 to 29,Orange County,110,74,43,8,63,298,881,0
2020,Male,Other,20 to 29,Placer County,6,4,1,0,6,17,54,0
2020,Male,Other,20 to 29,Plumas County,2,0,1,0,0,3,5,0
2020,Male,Other,20 to 29,Riverside County,38,31,16,4,24,113,207,0
2020,Male,Other,20 to 29,Sacramento County,80,42,17,3,71,213,275,0
2020,Male,Other,20 to 29,San Benito County,1,0,0,0,0,1,5,0
2020,Male,Other,20 to 29,San Bernardino County,62,49,26,5,51,193,300,0
2020,Male,Other,20 to 29,San Diego County,103,54,21,6,63,247,566,0
2020,Male,Other,20 to 29,San Francisco County,55,47,40,2,86,230,211,0
2020,Male,Other,20 to 29,San Joaquin County,59,8,13,7,49,136,219,0
2020,Male,Other,20 to 29,San Luis Obispo County,7,2,3,1,7,20,111,0
2020,Male,Other,20 to 29,San Mateo County,42,12,8,5,26,93,262,0
2020,Male,Other,20 to 29,Santa Barbara County,14,12,5,1,7,39,75,0
2020,Male,Other,20 to 29,Santa Clara County,85,63,24,4,54,230,444,0
2020,Male,Other,20 to 29,Santa Cruz County,5,1,3,0,10,19,103,0
2020,Male,Other,20 to 29,Shasta County,8,7,0,1,14,30,99,0
2020,Male,Other,20 to 29,Sierra County,0,1,0,0,0,1,1,0
2020,Male,Other,20 to 29,Siskiyou County,1,0,2,0,4,7,23,0
2020,Male,Other,20 to 29,Solano County,24,18,3,1,32,78,107,0
2020,Male,Other,20 to 29,Sonoma County,10,3,0,0,3,16,73,0
2020,Male,Other,20 to 29,Stanislaus County,30,9,10,2,22,73,158,0
2020,Male,Other,20 to 29,Sutter County,13,5,0,0,1,19,42,0
2020,Male,Other,20 to 29,Tehama County,2,1,0,0,3,6,18,0
2020,Male,Other,20 to 29,Trinity County,1,0,1,0,0,2,2,0
2020,Male,Other,20 to 29,Tulare County,48,11,6,2,19,86,161,0
2020,Male,Other,20 to 29,Tuolumne County,1,1,1,0,1,4,8,0
2020,Male,Other,20 to 29,Ventura County,7,10,9,0,11,37,81,0
2020,Male,Other,20 to 29,Yolo County,6,2,0,0,5,13,46,0
2020,Male,Other,20 to 29,Yuba County,1,1,1,0,4,7,29,0
2020,Male,Other,30 to 39,Alameda County,95,100,16,3,56,270,497,0
2020,Male,Other,30 to 39,Alpine County,0,0,0,0,0,0,2,0
2020,Male,Other,30 to 39,Amador County,0,1,0,0,0,1,10,0
2020,Male,Other,30 to 39,Butte County,10,1,4,1,13,29,66,0
2020,Male,Other,30 to 39,Calaveras County,2,0,4,0,3,9,9,0
2020,Male,Other,30 to 39,Colusa County,1,0,0,0,2,3,6,0
2020,Male,Other,30 to 39,Contra Costa County,38,38,6,3,23,108,179,0
2020,Male,Other,30 to 39,Del Norte County,8,2,0,0,3,13,21,0
2020,Male,Other,30 to 39,El Dorado County,5,1,2,0,1,9,38,0
2020,Male,Other,30 to 39,Fresno County,53,49,10,3,44,159,308,0
2020,Male,Other,30 to 39,Glenn County,5,1,0,0,2,8,13,0
2020,Male,Other,30 to 39,Humboldt County,15,9,2,0,22,48,101,0
2020,Male,Other,30 to 39,Imperial County,8,2,1,1,3,15,15,0
2020,Male,Other,30 to 39,Inyo County,4,1,0,0,6,11,29,0
2020,Male,Other,30 to 39,Kern County,28,18,3,1,23,73,350,0
2020,Male,Other,30 to 39,Kings County,4,4,3,1,9,21,47,0
2020,Male,Other,30 to 39,Lake County,5,0,1,1,3,10,22,0
2020,Male,Other,30 to 39,Lassen County,2,0,0,1,1,4,17,0
2020,Male,Other,30 to 39,Los Angeles County,315,217,99,11,185,827,1490,0
2020,Male,Other,30 to 39,Madera County,3,5,0,0,5,13,31,0
2020,Male,Other,30 to 39,Marin County,5,2,2,0,9,18,58,0
2020,Male,Other,30 to 39,Mariposa County,1,0,0,0,0,1,4,0
2020,Male,Other,30 to 39,Mendocino County,9,6,6,0,21,42,54,0
2020,Male,Other,30 to 39,Merced County,11,6,2,2,14,35,61,0
2020,Male,Other,30 to 39,Modoc County,2,1,0,0,3,6,10,0
2020,Male,Other,30 to 39,Mono County,1,1,0,0,0,2,1,0
2020,Male,Other,30 to 39,Monterey County,11,7,2,1,5,26,53,0
2020,Male,Other,30 to 39,Napa County,6,1,1,0,4,12,33,0
2020,Male,Other,30 to 39,Nevada County,0,0,0,0,0,0,6,0
2020,Male,Other,30 to 39,Orange County,133,107,47,5,77,369,906,0
2020,Male,Other,30 to 39,Placer County,8,12,14,0,18,52,91,0
2020,Male,Other,30 to 39,Plumas County,4,1,1,0,1,7,17,0
2020,Male,Other,30 to 39,Riverside County,44,45,36,0,22,147,246,0
2020,Male,Other,30 to 39,Sacramento County,125,77,29,3,75,309,363,0
2020,Male,Other,30 to 39,San Benito County,1,0,0,0,2,3,2,0
2020,Male,Other,30 to 39,San Bernardino County,58,64,28,4,37,191,306,0
2020,Male,Other,30 to 39,San Diego County,106,58,25,3,71,263,544,0
2020,Male,Other,30 to 39,San Francisco County,37,36,8,2,70,153,192,0
2020,Male,Other,30 to 39,San Joaquin County,65,30,18,7,73,193,243,0
2020,Male,Other,30 to 39,San Luis Obispo County,5,1,2,0,7,15,85,0
2020,Male,Other,30 to 39,San Mateo County,46,32,12,5,35,130,327,0
2020,Male,Other,30 to 39,Santa Barbara County,8,4,10,1,5,28,41,0
2020,Male,Other,30 to 39,Santa Clara County,156,80,37,6,51,330,610,0
2020,Male,Other,30 to 39,Santa Cruz County,4,4,1,0,2,11,57,0
2020,Male,Other,30 to 39,Shasta County,10,6,5,3,15,39,103,0
2020,Male,Other,30 to 39,Sierra County,1,0,1,0,0,2,4,0
2020,Male,Other,30 to 39,Siskiyou County,5,1,4,0,9,19,52,0
2020,Male,Other,30 to 39,Solano County,24,16,6,0,22,68,127,0
2020,Male,Other,30 to 39,Sonoma County,10,5,5,0,10,30,78,0
2020,Male,Other,30 to 39,Stanislaus County,30,13,14,2,25,84,176,0
2020,Male,Other,30 to 39,Sutter County,12,5,1,0,6,24,54,0
2020,Male,Other,30 to 39,Tehama County,0,0,1,0,2,3,20,0
2020,Male,Other,30 to 39,Trinity County,2,0,2,0,0,4,1,0
2020,Male,Other,30 to 39,Tulare County,36,11,8,3,32,90,209,0
2020,Male,Other,30 to 39,Tuolumne County,2,1,0,0,1,4,10,0
2020,Male,Other,30 to 39,Ventura County,8,3,2,0,9,22,124,0
2020,Male,Other,30 to 39,Yolo County,14,14,3,0,7,38,44,0
2020,Male,Other,30 to 39,Yuba County,7,3,1,0,6,17,53,0
2020,Male,Other,40 to 69,Alameda County,112,77,17,2,35,243,482,0
2020,Male,Other,40 to 69,Alpine County,4,0,0,0,0,4,2,0
2020,Male,Other,40 to 69,Amador County,0,0,0,0,1,1,14,0
2020,Male,Other,40 to 69,Butte County,9,1,6,0,8,24,59,0
2020,Male,Other,40 to 69,Calaveras County,1,0,7,0,2,10,7,0
2020,Male,Other,40 to 69,Colusa County,0,1,0,0,1,2,14,0
2020,Male,Other,40 to 69,Contra Costa County,45,27,14,4,20,110,185,0
2020,Male,Other,40 to 69,Del Norte County,2,2,0,0,4,8,35,0
2020,Male,Other,40 to 69,El Dorado County,8,2,9,0,4,23,36,0
2020,Male,Other,40 to 69,Fresno County,42,15,7,4,31,99,277,0
2020,Male,Other,40 to 69,Glenn County,0,0,1,0,2,3,8,0
2020,Male,Other,40 to 69,Humboldt County,10,2,6,0,18,36,92,0
2020,Male,Other,40 to 69,Imperial County,5,1,0,0,0,6,5,0
2020,Male,Other,40 to 69,Inyo County,6,0,1,0,7,14,34,0
2020,Male,Other,40 to 69,Kern County,25,6,5,3,14,53,359,0
2020,Male,Other,40 to 69,Kings County,3,3,0,0,6,12,65,0
2020,Male,Other,40 to 69,Lake County,4,0,2,0,3,9,35,0
2020,Male,Other,40 to 69,Lassen County,2,1,0,0,1,4,8,0
2020,Male,Other,40 to 69,Los Angeles County,376,140,81,15,179,791,1652,0
2020,Male,Other,40 to 69,Madera County,1,3,1,1,5,11,33,0
2020,Male,Other,40 to 69,Marin County,6,2,2,0,3,13,85,0
2020,Male,Other,40 to 69,Mariposa County,2,0,1,0,1,4,19,0
2020,Male,Other,40 to 69,Mendocino County,9,6,2,0,12,29,51,0
2020,Male,Other,40 to 69,Merced County,9,3,3,0,5,20,53,0
2020,Male,Other,40 to 69,Modoc County,0,0,0,0,5,5,5,0
2020,Male,Other,40 to 69,Mono County,1,1,0,0,0,2,5,0
2020,Male,Other,40 to 69,Monterey County,7,2,1,1,5,16,66,0
2020,Male,Other,40 to 69,Napa County,8,5,0,1,7,21,39,0
2020,Male,Other,40 to 69,Nevada County,0,0,0,0,1,1,15,0
2020,Male,Other,40 to 69,Orange County,173,102,62,7,89,433,1549,0
2020,Male,Other,40 to 69,Placer County,9,11,11,1,10,42,102,0
2020,Male,Other,40 to 69,Plumas County,1,0,1,0,0,2,10,0
2020,Male,Other,40 to 69,Riverside County,48,36,39,2,23,148,244,0
2020,Male,Other,40 to 69,Sacramento County,92,39,47,4,41,223,304,0
2020,Male,Other,40 to 69,San Benito County,3,0,0,0,0,3,8,0
2020,Male,Other,40 to 69,San Bernardino County,85,74,18,9,37,223,325,0
2020,Male,Other,40 to 69,San Diego County,112,41,40,8,66,267,754,0
2020,Male,Other,40 to 69,San Francisco County,77,42,13,4,85,221,255,0
2020,Male,Other,40 to 69,San Joaquin County,43,16,17,4,39,119,185,0
2020,Male,Other,40 to 69,San Luis Obispo County,5,0,1,1,4,11,69,0
2020,Male,Other,40 to 69,San Mateo County,59,18,12,9,31,129,388,0
2020,Male,Other,40 to 69,Santa Barbara County,14,3,7,0,0,24,56,0
2020,Male,Other,40 to 69,Santa Clara County,171,83,50,17,63,384,830,0
2020,Male,Other,40 to 69,Santa Cruz County,5,1,1,2,3,12,58,0
2020,Male,Other,40 to 69,Shasta County,7,0,13,0,10,30,102,0
2020,Male,Other,40 to 69,Sierra County,0,0,1,0,0,1,2,0
2020,Male,Other,40 to 69,Siskiyou County,4,0,10,0,7,21,55,0
2020,Male,Other,40 to 69,Solano County,24,13,4,2,29,72,124,0
2020,Male,Other,40 to 69,Sonoma County,14,7,2,3,9,35,96,0
2020,Male,Other,40 to 69,Stanislaus County,25,7,5,1,18,56,180,0
2020,Male,Other,40 to 69,Sutter County,12,5,3,0,10,30,63,0
2020,Male,Other,40 to 69,Tehama County,3,0,1,0,6,10,22,0
2020,Male,Other,40 to 69,Trinity County,1,0,4,0,2,7,6,0
2020,Male,Other,40 to 69,Tulare County,23,14,15,1,27,80,181,0
2020,Male,Other,40 to 69,Tuolumne County,2,1,0,1,1,5,10,0
2020,Male,Other,40 to 69,Ventura County,15,9,7,4,11,46,164,0
2020,Male,Other,40 to 69,Yolo County,5,2,2,1,8,18,46,0
2020,Male,Other,40 to 69,Yuba County,6,0,3,0,1,10,27,0
2020,Male,Other,70 and over,Alameda County,7,4,0,2,0,13,8,0
2020,Male,Other,70 and over,Butte County,0,0,0,0,0,0,1,0
2020,Male,Other,70 and over,Calaveras County,0,0,0,0,0,0,0,0
2020,Male,Other,70 and over,Colusa County,0,0,0,0,1,1,0,0
2020,Male,Other,70 and over,Contra Costa County,2,0,0,0,0,2,4,0
2020,Male,Other,70 and over,El Dorado County,0,0,0,0,0,0,1,0
2020,Male,Other,70 and over,Fresno County,2,0,0,0,0,2,2,0
2020,Male,Other,70 and over,Humboldt County,0,0,0,0,0,0,0,0
2020,Male,Other,70 and over,Inyo County,0,0,0,0,0,0,2,0
2020,Male,Other,70 and over,Kern County,0,0,0,0,0,0,3,0
2020,Male,Other,70 and over,Kings County,0,0,0,0,0,0,1,0
2020,Male,Other,70 and over,Lassen County,0,0,0,0,0,0,1,0
2020,Male,Other,70 and over,Los Angeles County,26,4,0,2,3,35,68,0
2020,Male,Other,70 and over,Mendocino County,0,0,0,0,0,0,0,0
2020,Male,Other,70 and over,Merced County,0,0,0,0,0,0,1,0
2020,Male,Other,70 and over,Mono County,0,0,0,0,0,0,1,0
2020,Male,Other,70 and over,Monterey County,0,0,0,0,1,1,3,0
2020,Male,Other,70 and over,Napa County,0,0,0,0,0,0,1,0
2020,Male,Other,70 and over,Orange County,5,0,0,0,1,6,38,0
2020,Male,Other,70 and over,Placer County,0,0,0,0,0,0,4,0
2020,Male,Other,70 and over,Riverside County,1,0,0,1,1,3,4,0
2020,Male,Other,70 and over,Sacramento County,3,0,1,1,0,5,8,0
2020,Male,Other,70 and over,San Bernardino County,2,1,0,0,1,4,4,0
2020,Male,Other,70 and over,San Diego County,6,1,0,0,0,7,12,0
2020,Male,Other,70 and over,San Francisco County,6,0,0,0,1,7,12,0
2020,Male,Other,70 and over,San Joaquin County,3,0,0,0,0,3,2,0
2020,Male,Other,70 and over,San Luis Obispo County,1,0,0,0,0,1,3,0
2020,Male,Other,70 and over,San Mateo County,3,0,0,1,0,4,5,0
2020,Male,Other,70 and over,Santa Barbara County,0,0,0,1,0,1,2,0
2020,Male,Other,70 and over,Santa Clara County,10,0,1,1,1,13,23,0
2020,Male,Other,70 and over,Shasta County,1,0,0,0,0,1,4,0
2020,Male,Other,70 and over,Siskiyou County,2,0,0,0,0,2,2,0
2020,Male,Other,70 and over,Solano County,1,0,0,0,1,2,2,0
2020,Male,Other,70 and over,Sonoma County,1,1,0,0,1,3,3,0
2020,Male,Other,70 and over,Stanislaus County,1,0,0,0,0,1,2,0
2020,Male,Other,70 and over,Sutter County,0,0,0,0,0,0,1,0
2020,Male,Other,70 and over,Tehama County,0,0,0,0,0,0,0,0
2020,Male,Other,70 and over,Tulare County,0,0,0,0,0,0,1,0
2020,Male,Other,70 and over,Tuolumne County,0,0,0,0,0,0,1,0
2020,Male,Other,70 and over,Ventura County,0,0,0,0,0,0,3,0
2020,Male,Other,70 and over,Yolo County,0,0,0,0,0,0,2,0
2020,Male,Other,70 and over,Yuba County,0,0,0,1,0,1,1,0
2020,Male,White,Under 18,Alameda County,11,6,1,0,5,23,30,0
2020,Male,White,Under 18,Alpine County,1,0,0,0,0,1,0,0
2020,Male,White,Under 18,Amador County,0,0,0,0,1,1,7,0
2020,Male,White,Under 18,Butte County,14,6,2,0,9,31,68,0
2020,Male,White,Under 18,Calaveras County,3,1,0,0,1,5,18,0
2020,Male,White,Under 18,Colusa County,0,0,0,0,0,0,0,0
2020,Male,White,Under 18,Contra Costa County,8,4,0,0,8,20,26,0
2020,Male,White,Under 18,Del Norte County,0,0,0,0,0,0,3,0
2020,Male,White,Under 18,El Dorado County,9,6,0,0,5,20,54,0
2020,Male,White,Under 18,Fresno County,24,12,0,1,17,54,60,8
2020,Male,White,Under 18,Glenn County,0,0,0,0,0,0,5,0
2020,Male,White,Under 18,Humboldt County,2,1,0,0,1,4,24,3
2020,Male,White,Under 18,Imperial County,0,0,0,0,0,0,3,0
2020,Male,White,Under 18,Inyo County,0,0,0,0,2,2,0,0
2020,Male,White,Under 18,Kern County,19,14,0,0,11,44,61,1
2020,Male,White,Under 18,Kings County,1,3,0,0,2,6,9,6
2020,Male,White,Under 18,Lake County,2,1,0,0,2,5,9,0
